datetime,row,e_invoice_number,epr_invoice_number,status,message
2026-02-10T06:08:01.952Z,356,B02416001260,202601287232605,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:08:39.968Z,357,B02416001261,202601287232621,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:08:56.705Z,358,B02416001262,202601287232637,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:09:33.797Z,359,B02416001278,202601287232653,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:09:40.480Z,360,B02416001279,202601287232668,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:09:47.825Z,361,B02416001281,202601287232684,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:09:55.400Z,362,B02416001284,202601287232701,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:10:32.474Z,363,B02416001285,202601287232718,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:10:39.475Z,364,B02416001287,202601287232733,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:10:46.813Z,365,B02416001288,202601287232749,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:11:24.209Z,366,B02416001289,202601287232764,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:11:30.839Z,367,B02416001290,202601287232781,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:12:08.331Z,368,B02416001291,202601287232799,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:12:44.876Z,369,B02416001292,202601287232814,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:12:54.120Z,370,B02416001294,202601287232829,Failed,"×
Error
Unable to verify the GST e-invoice: Total Amount Value in the uploaded e-invoice document are not matching with the GST Network information."
2026-02-10T06:13:01.208Z,371,B02416001295,202601287232855,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:13:08.104Z,372,B02416001296,202601287233143,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:13:45.574Z,373,B02416001298,202601287233182,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:13:52.206Z,374,B02416001299,202601287233202,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:14:29.627Z,375,B02416001302,202601287233218,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:14:36.300Z,376,B02416001303,202601287233238,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:14:44.169Z,377,B02416001310,202601287233256,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:15:21.098Z,378,B02416001311,202601287233275,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:15:27.231Z,379,B02416001313,202601287233293,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:15:34.143Z,380,B02416001328,202601287233309,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:15:41.273Z,381,B02416001331,202601287233325,Failed,"×
Error
Unable to verify the GST e-invoice: Total Amount Value in the uploaded e-invoice document are not matching with the GST Network information."
2026-02-10T06:16:17.046Z,382,B02416001352,202601287233338,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:16:23.965Z,383,B02416001353,202601287233360,Failed,"×
Error
Unable to verify the GST e-invoice: Total Amount Value in the uploaded e-invoice document are not matching with the GST Network information."
2026-02-10T06:16:30.593Z,384,B02416001354,202601287233381,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:17:08.019Z,385,B02416001358,202601287233406,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:17:14.676Z,386,B02416001359,202601287233432,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:17:54.214Z,387,B02416001360,202601287233463,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-02-10T06:18:01.294Z,388,B02416001362,202601287233492,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:18:09.090Z,389,B02416001364,202601287233508,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:18:16.829Z,390,B02416001365,202601287233526,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:18:23.654Z,391,B02416001366,202601287233542,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:19:01.078Z,392,B02416001368,202601287233563,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-02-10T06:19:37.904Z,393,B02416001369,202601287233580,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:20:14.751Z,394,B02416001387,202601287233597,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:20:50.982Z,395,B02416001394,202601287233625,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:21:27.091Z,396,B02416001395,202601287233642,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:21:34.085Z,397,B02416001396,202601287233671,Failed,"×
Error
Unable to verify the GST e-invoice: Total Amount Value in the uploaded e-invoice document are not matching with the GST Network information."
2026-02-10T06:22:10.222Z,398,B02416001409,202601287233945,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:22:47.065Z,399,B02416001416,202601287233967,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:22:54.036Z,400,B02416001417,202601287233980,Failed,error
2026-02-10T06:23:31.663Z,401,B02416001418,202601287234006,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:24:08.866Z,402,B02416001420,202601287234027,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:24:16.304Z,403,B02416001434,202601287234041,Failed,error
2026-02-10T06:24:24.592Z,404,B02416001438,202601287234061,Failed,error
2026-02-10T06:24:32.091Z,405,B02416001439,202601287234076,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:24:39.517Z,406,B02416001440,202601287234093,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:25:16.576Z,407,B02416001445,202601287234115,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:25:52.849Z,408,B02416001446,202601287234138,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:26:29.521Z,409,B02416001450,202601287234169,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:27:06.342Z,410,B02416001451,202601287234191,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:27:43.060Z,411,B02416001452,202601287234213,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:28:19.169Z,412,B02416001477,202601287234230,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:28:25.888Z,413,B02416001480,202601287234250,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:29:04.351Z,414,B02416001481,202601287234269,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:29:11.031Z,415,B02416001486,202601287234283,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:29:47.724Z,416,B02416001491,202601287234301,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:29:53.973Z,417,B02416001507,202601287234321,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:30:30.956Z,418,B02416001513,202601287234345,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:30:37.450Z,419,B02416001517,202601287234376,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:31:14.269Z,420,B02416001518,202601287234386,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:31:50.602Z,421,B02416001520,202601287234410,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:31:57.190Z,422,B02416001523,202601287234431,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:32:04.381Z,423,B02416001535,202601287234452,Failed,"×
Error
Unable to verify the GST e-invoice: Total Amount Value in the uploaded e-invoice document are not matching with the GST Network information."
2026-02-10T06:32:10.481Z,424,B02416001536,202601287234464,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:32:47.427Z,425,B02416001537,202601287234490,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:32:54.461Z,426,B02416001540,202601287234518,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:33:31.352Z,427,B02416001541,202601287234534,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:34:11.211Z,428,B02416001542,202601287234552,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:34:47.515Z,429,B02416001543,202601287234571,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:35:25.784Z,430,B02416001544,202601287234588,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:36:06.395Z,431,B02416001545,202601287234608,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-02-10T06:36:14.877Z,432,B02416001553,202601287234623,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:36:23.618Z,433,B02416001555,202601287234643,Failed,error
2026-02-10T06:36:38.095Z,434,B02416001562,202601287234665,Failed,error
2026-02-10T06:37:21.681Z,435,B02416001563,202601287234676,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-02-10T06:38:05.523Z,436,B02416001564,202601287234691,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-02-10T06:38:43.235Z,437,B02416001565,202601287234709,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:39:26.511Z,438,B02416001575,202601287234727,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-02-10T06:40:10.187Z,439,B02416001576,202601287234741,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-02-10T06:40:54.310Z,440,B02416001577,202601287234751,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-02-10T06:41:36.506Z,441,B02416001586,202601287234758,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-02-10T06:42:20.046Z,442,B02416001587,202601287234767,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-02-10T06:43:01.564Z,443,B02416001588,202601287234775,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-02-10T06:43:20.595Z,444,B02416001589,202601287234790,Failed,"×
Error
Unable to verify the GST e-invoice: The QR code as required in the GST e-invoice is missing in the uploaded document."
2026-02-10T06:44:02.461Z,445,B02416001590,202601287234823,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-02-10T06:44:12.579Z,446,B02416001594,202601287235153,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-02-10T06:44:55.194Z,447,B02416001597,202601287235168,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-02-10T06:45:36.972Z,448,B02416001599,202601287235177,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-02-10T06:46:14.737Z,449,B02416001600,202601287235191,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:46:22.877Z,450,B02416001617,202601287235201,Failed,"×
Error
Unable to verify the GST e-invoice: Total Amount Value in the uploaded e-invoice document are not matching with the GST Network information."
2026-02-10T06:47:00.843Z,451,B02416001618,202601287235219,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:47:09.250Z,452,B02416001626,202601287235233,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'
×
Error
Unable to verify the GST e-invoice: Total Amount Value in the uploaded e-invoice document are not matching with the GST Network information."
2026-02-10T06:47:46.309Z,453,B02416001631,202601287235247,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:48:23.783Z,454,B02416001632,202601287235267,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-02-10T06:48:31.077Z,455,B02416001633,202601287235285,Failed,"×
Error
Unable to verify the GST e-invoice: Total Amount Value in the uploaded e-invoice document are not matching with the GST Network information."
2026-02-10T06:48:39.117Z,456,B02416001634,202601287235302,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:48:47.783Z,457,B02416001635,202601287235316,Failed,"×
Error
Unable to verify the GST e-invoice: Total Amount Value in the uploaded e-invoice document are not matching with the GST Network information."
2026-02-10T06:49:25.376Z,458,B02416001636,202601287235336,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:50:02.994Z,459,B02416001672,202601287235360,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-02-10T06:51:17.127Z,460,B02416001673,202601287235377,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:51:25.610Z,461,B02416001685,202601287235389,Failed,"×
Error
Unable to verify the GST e-invoice: Total Amount Value in the uploaded e-invoice document are not matching with the GST Network information."
2026-02-10T06:52:03.498Z,462,B02416001686,202601287235414,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:52:41.141Z,463,B02416001692,202601287235441,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:52:49.580Z,464,B02416001701,202601287235453,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-02-10T06:53:29.818Z,465,B02416001702,202601287235476,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-02-10T06:54:09.156Z,466,B02416001703,202601287235488,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
