datetime,row,e_invoice_number,epr_invoice_number,status,message
2026-01-30T04:28:34.588Z,123,24008856,202601257111611,Failed,"locator.click: Target page, context or browser has been closed
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - waiting for element to be visible, enabled and stable[22m
[2m    - element is visible, enabled and stable[22m
[2m    - scrolling into view if needed[22m
[2m    - done scrolling[22m
"
2026-01-30T04:35:12.925Z,13,24008174,202601257111068,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:35:20.799Z,17,24008208,202601257111079,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:35:28.203Z,18,24008209,202601257111083,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:35:35.474Z,20,24008215,202601257111089,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:35:46.801Z,26,24008252,202601257111105,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:35:56.411Z,30,24008287,202601257111117,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:36:06.986Z,31,24008303,202601257111119,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:36:14.960Z,39,24008357,202601257111151,Failed,"×
Error
Unable to verify the GST e-invoice: The QR code as required in the GST e-invoice is missing in the uploaded document."
2026-01-30T04:36:22.348Z,45,24008376,202601257111166,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:36:25.544Z,52,24008415,202601257111484,Success,Already uploaded (green status).
2026-01-30T04:36:29.308Z,54,24008420,202601257111487,Success,Already uploaded (green status).
2026-01-30T04:36:32.990Z,55,24008439,202601257111489,Success,Already uploaded (green status).
2026-01-30T04:36:41.862Z,56,24008443,202601257111490,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:36:45.573Z,57,24008444,202601257111491,Success,Already uploaded (green status).
2026-01-30T04:36:52.737Z,59,24008468,202601257111493,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:37:05.494Z,65,24008482,202601257111503,Failed,"×
Error
Unable to verify the GST e-invoice: The QR code as required in the GST e-invoice is missing in the uploaded document."
2026-01-30T04:37:17.638Z,67,24008493,202601257111506,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:37:27.042Z,70,24008524,202601257111512,Failed,"×
Error
Unable to verify the GST e-invoice: The QR code as required in the GST e-invoice is missing in the uploaded document."
2026-01-30T04:37:30.326Z,73,24008565,202601257111517,Success,Already uploaded (green status).
2026-01-30T04:37:39.086Z,80,24008619,202601257111529,Failed,"×
Error
Unable to verify the GST e-invoice: The QR code as required in the GST e-invoice is missing in the uploaded document."
2026-01-30T04:37:42.506Z,82,24008622,202601257111537,Success,Already uploaded (green status).
2026-01-30T04:37:45.783Z,83,24008623,202601257111538,Success,Already uploaded (green status).
2026-01-30T04:37:53.785Z,84,24008625,202601257111541,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:38:01.664Z,86,24008628,202601257111545,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:38:04.820Z,88,24008632,202601257111548,Success,Already uploaded (green status).
2026-01-30T04:38:08.283Z,89,24008652,202601257111550,Success,Already uploaded (green status).
2026-01-30T04:38:11.957Z,90,24008653,202601257111551,Success,Already uploaded (green status).
2026-01-30T04:38:23.440Z,93,24008672,202601257111556,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:38:31.026Z,94,24008675,202601257111558,Success,Already uploaded (green status).
2026-01-30T04:38:38.450Z,95,24008679,202601257111559,Success,Already uploaded (green status).
2026-01-30T04:38:48.789Z,96,24008680,202601257111560,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:38:52.080Z,97,24008684,202601257111563,Success,Already uploaded (green status).
2026-01-30T04:38:55.267Z,99,24008688,202601257111566,Success,Already uploaded (green status).
2026-01-30T04:39:02.198Z,100,24008690,202601257111570,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:39:05.290Z,102,24008701,202601257111575,Success,Already uploaded (green status).
2026-01-30T04:39:07.907Z,103,24008706,202601257111578,Success,Already uploaded (green status).
2026-01-30T04:39:11.046Z,106,24008713,202601257111583,Success,Already uploaded (green status).
2026-01-30T04:39:18.657Z,107,24008714,202601257111584,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:39:21.833Z,108,24008715,202601257111586,Success,Already uploaded (green status).
2026-01-30T04:39:25.129Z,113,24008762,202601257111595,Success,Already uploaded (green status).
2026-01-30T04:39:28.359Z,114,24008764,202601257111596,Success,Already uploaded (green status).
2026-01-30T04:39:31.727Z,117,24008798,202601257111601,Success,Already uploaded (green status).
2026-01-30T04:39:35.066Z,119,24008826,202601257111604,Success,Already uploaded (green status).
2026-01-30T04:39:38.330Z,120,24008827,202601257111605,Success,Already uploaded (green status).
2026-01-30T04:39:45.685Z,122,24008847,202601257111609,Success,Already uploaded (green status).
2026-01-30T04:40:26.359Z,123,24008856,202601257111611,Failed,"locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is visible, enabled and stable[22m
[2m      - scrolling into view if needed[22m
[2m      - done scrolling[22m
[2m      - <div class="""" id=""loader-wrapper"" _ngcontent-ng-c1953110627="""">…</div> from <kl-serviceloader _nghost-ng-c1953110627="""" _ngcontent-ng-c353636183="""">…</kl-serviceloader> subtree intercepts pointer events[22m
[2m    - retrying click action[22m
[2m    - waiting 20ms[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is visible, enabled and stable[22m
[2m      - scrolling into view if needed[22m
[2m      - done scrolling[22m
[2m      - <div class="""" id=""loader-wrapper"" _ngcontent-ng-c1953110627="""">…</div> from <kl-serviceloader _nghost-ng-c1953110627="""" _ngcontent-ng-c353636183="""">…</kl-serviceloader> subtree intercepts pointer events[22m
[2m    - retrying click action[22m
[2m      - waiting 100ms[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is visible, enabled and stable[22m
[2m      - scrolling into view if needed[22m
[2m      - done scrolling[22m
[2m      - <div class="""" id=""loader-wrapper"" _ngcontent-ng-c1953110627="""">…</div> from <kl-serviceloader _nghost-ng-c1953110627="""" _ngcontent-ng-c353636183="""">…</kl-serviceloader> subtree intercepts pointer events[22m
[2m    - retrying click action[22m
[2m      - waiting 500ms[22m
[2m    55 × waiting for element to be visible, enabled and stable[22m
[2m       - element is not visible[22m
[2m     - retrying click action[22m
[2m       - waiting 500ms[22m
"
2026-01-30T04:41:33.100Z,126,24008876,202601257111616,Failed,"locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m    - waiting 20ms[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m      - waiting 100ms[22m
[2m    57 × waiting for element to be visible, enabled and stable[22m
[2m       - element is not visible[22m
[2m     - retrying click action[22m
[2m       - waiting 500ms[22m
"
2026-01-30T04:42:09.923Z,130,24008906,202601257111623,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-30T04:42:46.718Z,131,24008907,202601257111625,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-30T04:43:22.744Z,133,24008942,202601257111630,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-30T04:43:43.923Z,13,24008174,202601257111068,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:43:51.269Z,17,24008208,202601257111079,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:44:03.017Z,18,24008209,202601257111083,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:44:15.463Z,20,24008215,202601257111089,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:44:22.684Z,26,24008252,202601257111105,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:44:29.527Z,30,24008287,202601257111117,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:44:36.590Z,31,24008303,202601257111119,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:44:44.188Z,39,24008357,202601257111151,Failed,"×
Error
Unable to verify the GST e-invoice: The QR code as required in the GST e-invoice is missing in the uploaded document."
2026-01-30T04:44:51.956Z,45,24008376,202601257111166,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:44:55.766Z,52,24008415,202601257111484,Success,Already uploaded (green status).
2026-01-30T04:44:58.456Z,54,24008420,202601257111487,Success,Already uploaded (green status).
2026-01-30T04:45:01.760Z,55,24008439,202601257111489,Success,Already uploaded (green status).
2026-01-30T04:45:09.124Z,56,24008443,202601257111490,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:45:16.007Z,57,24008444,202601257111491,Success,Already uploaded (green status).
2026-01-30T04:45:27.292Z,59,24008468,202601257111493,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:45:38.443Z,65,24008482,202601257111503,Failed,"×
Error
Unable to verify the GST e-invoice: The QR code as required in the GST e-invoice is missing in the uploaded document."
2026-01-30T04:45:45.499Z,67,24008493,202601257111506,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:45:54.206Z,70,24008524,202601257111512,Failed,"×
Error
Unable to verify the GST e-invoice: The QR code as required in the GST e-invoice is missing in the uploaded document."
2026-01-30T04:45:57.348Z,73,24008565,202601257111517,Success,Already uploaded (green status).
2026-01-30T04:46:06.081Z,80,24008619,202601257111529,Failed,"×
Error
Unable to verify the GST e-invoice: The QR code as required in the GST e-invoice is missing in the uploaded document."
2026-01-30T04:46:08.843Z,82,24008622,202601257111537,Success,Already uploaded (green status).
2026-01-30T04:46:12.136Z,83,24008623,202601257111538,Success,Already uploaded (green status).
2026-01-30T04:46:19.284Z,84,24008625,202601257111541,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:46:26.014Z,86,24008628,202601257111545,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:46:33.831Z,88,24008632,202601257111548,Success,Already uploaded (green status).
2026-01-30T04:46:41.097Z,89,24008652,202601257111550,Success,Already uploaded (green status).
2026-01-30T04:46:46.363Z,90,24008653,202601257111551,Success,Already uploaded (green status).
2026-01-30T04:47:00.393Z,93,24008672,202601257111556,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:47:04.117Z,94,24008675,202601257111558,Success,Already uploaded (green status).
2026-01-30T04:47:07.363Z,95,24008679,202601257111559,Success,Already uploaded (green status).
2026-01-30T04:47:14.720Z,96,24008680,202601257111560,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:47:18.128Z,97,24008684,202601257111563,Success,Already uploaded (green status).
2026-01-30T04:47:21.270Z,99,24008688,202601257111566,Success,Already uploaded (green status).
2026-01-30T04:47:28.411Z,100,24008690,202601257111570,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:47:31.266Z,102,24008701,202601257111575,Success,Already uploaded (green status).
2026-01-30T04:47:33.925Z,103,24008706,202601257111578,Success,Already uploaded (green status).
2026-01-30T04:47:36.691Z,106,24008713,202601257111583,Success,Already uploaded (green status).
2026-01-30T04:47:42.761Z,107,24008714,202601257111584,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:47:45.907Z,108,24008715,202601257111586,Success,Already uploaded (green status).
2026-01-30T04:47:52.740Z,113,24008762,202601257111595,Success,Already uploaded (green status).
2026-01-30T04:48:00.250Z,114,24008764,202601257111596,Success,Already uploaded (green status).
2026-01-30T04:48:08.137Z,117,24008798,202601257111601,Success,Already uploaded (green status).
2026-01-30T04:48:14.394Z,119,24008826,202601257111604,Success,Already uploaded (green status).
2026-01-30T04:48:18.150Z,120,24008827,202601257111605,Success,Already uploaded (green status).
2026-01-30T04:48:21.922Z,122,24008847,202601257111609,Success,Already uploaded (green status).
2026-01-30T04:48:25.140Z,123,24008856,202601257111611,Success,Already uploaded (green status).
2026-01-30T04:48:28.472Z,126,24008876,202601257111616,Success,Already uploaded (green status).
2026-01-30T04:48:31.615Z,130,24008906,202601257111623,Success,Already uploaded (green status).
2026-01-30T04:48:34.245Z,131,24008907,202601257111625,Success,Already uploaded (green status).
2026-01-30T04:48:37.353Z,133,24008942,202601257111630,Success,Already uploaded (green status).
2026-01-30T04:49:14.046Z,135,24008944,202601257111633,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-30T04:49:57.575Z,145,24009111,202601257111654,Failed,"locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is visible, enabled and stable[22m
[2m      - scrolling into view if needed[22m
[2m      - done scrolling[22m
[2m      - <div class="""" id=""loader-wrapper"" _ngcontent-ng-c1953110627="""">…</div> from <kl-serviceloader _nghost-ng-c1953110627="""" _ngcontent-ng-c353636183="""">…</kl-serviceloader> subtree intercepts pointer events[22m
[2m    - retrying click action[22m
[2m    - waiting 20ms[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is visible, enabled and stable[22m
[2m      - scrolling into view if needed[22m
[2m      - done scrolling[22m
[2m      - <div class="""" id=""loader-wrapper"" _ngcontent-ng-c1953110627="""">…</div> from <kl-serviceloader _nghost-ng-c1953110627="""" _ngcontent-ng-c353636183="""">…</kl-serviceloader> subtree intercepts pointer events[22m
[2m    - retrying click action[22m
[2m      - waiting 100ms[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is visible, enabled and stable[22m
[2m      - scrolling into view if needed[22m
[2m      - done scrolling[22m
[2m      - <div class="""" id=""loader-wrapper"" _ngcontent-ng-c1953110627="""">…</div> from <kl-serviceloader _nghost-ng-c1953110627="""" _ngcontent-ng-c353636183="""">…</kl-serviceloader> subtree intercepts pointer events[22m
[2m    - retrying click action[22m
[2m      - waiting 500ms[22m
[2m    55 × waiting for element to be visible, enabled and stable[22m
[2m       - element is not visible[22m
[2m     - retrying click action[22m
[2m       - waiting 500ms[22m
"
2026-01-30T04:50:35.137Z,147,24009113,202601257111659,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-30T04:51:12.337Z,148,24009114,202601257111660,Failed,"locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('#ScrollableSimpleTableBody tr').filter({ hasText: '202601257111660' }).first().locator('td:nth-child(15)').first().locator('.fa-exclamation-triangle.color-red').first()[22m
"
2026-01-30T04:51:20.301Z,149,24009126,202601257111661,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-30T04:51:27.428Z,150,24009155,202601257111665,Failed,"×
Error
Unable to verify the GST e-invoice: HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-30T04:52:34.566Z,151,24009169,202601257111666,Failed,"locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m    - waiting 20ms[22m
[2m    2 × waiting for element to be visible, enabled and stable[22m
[2m      - element is not visible[22m
[2m    - retrying click action[22m
[2m      - waiting 100ms[22m
[2m    57 × waiting for element to be visible, enabled and stable[22m
[2m       - element is not visible[22m
[2m     - retrying click action[22m
[2m       - waiting 500ms[22m
"
2026-01-30T04:53:14.035Z,158,24009215,202601257111675,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-30T04:53:51.202Z,159,24009220,202601257111676,Failed,"locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('#ScrollableSimpleTableBody tr').filter({ hasText: '202601257111676' }).first().locator('td:nth-child(15)').first().locator('.fa-exclamation-triangle.color-red').first()[22m
"
2026-01-30T04:54:28.839Z,161,24009227,202601257111678,Failed,"locator.click: Timeout 30000ms exceeded.
Call log:
[2m  - waiting for locator('#ScrollableSimpleTableBody tr').filter({ hasText: '202601257111678' }).first().locator('td:nth-child(15)').first().locator('.fa-exclamation-triangle.color-red').first()[22m
"
2026-01-30T04:55:05.569Z,163,24009231,202601257111681,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
