datetime,row,e_invoice_number,epr_invoice_number,status,message
2026-01-31T15:54:34.416Z,351,K02410000563,202601297242055,Failed,Invoice PDF not found for E-Invoice Number: K02410000563
2026-01-31T15:54:37.921Z,352,K02410000567,202601297242057,Failed,Invoice PDF not found for E-Invoice Number: K02410000567
2026-01-31T15:54:41.460Z,353,K02410000568,202601297242059,Failed,Invoice PDF not found for E-Invoice Number: K02410000568
2026-01-31T15:54:45.001Z,354,K02410000569,202601297242061,Failed,Invoice PDF not found for E-Invoice Number: K02410000569
2026-01-31T15:54:49.046Z,355,K02410000573,202601297242063,Failed,Invoice PDF not found for E-Invoice Number: K02410000573
2026-01-31T15:54:52.521Z,356,K02410000574,202601297242064,Failed,Invoice PDF not found for E-Invoice Number: K02410000574
2026-01-31T15:54:56.435Z,357,K02410000575,202601297242066,Failed,Invoice PDF not found for E-Invoice Number: K02410000575
2026-01-31T15:55:00.499Z,358,K02410000576,202601297242068,Failed,Invoice PDF not found for E-Invoice Number: K02410000576
2026-01-31T15:55:04.666Z,359,K02410000577,202601297242073,Failed,Invoice PDF not found for E-Invoice Number: K02410000577
2026-01-31T15:55:08.228Z,360,K02410000578,202601297242075,Failed,Invoice PDF not found for E-Invoice Number: K02410000578
2026-01-31T15:55:12.913Z,361,K02410000579,202601297242076,Failed,Invoice PDF not found for E-Invoice Number: K02410000579
2026-01-31T15:55:20.758Z,362,K02410000580,202601297242078,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T15:55:26.428Z,363,K02410000581,202601297242081,Failed,Invoice PDF not found for E-Invoice Number: K02410000581
2026-01-31T15:55:30.474Z,364,K02410000585,202601297242083,Failed,Invoice PDF not found for E-Invoice Number: K02410000585
2026-01-31T15:55:33.686Z,365,K02410000586,202601297242085,Failed,Invoice PDF not found for E-Invoice Number: K02410000586
2026-01-31T15:55:37.449Z,366,K02410000587,202601297242086,Failed,Invoice PDF not found for E-Invoice Number: K02410000587
2026-01-31T15:55:41.387Z,367,K02410000588,202601297242088,Failed,Invoice PDF not found for E-Invoice Number: K02410000588
2026-01-31T15:55:44.878Z,368,K02410000589,202601297242089,Failed,Invoice PDF not found for E-Invoice Number: K02410000589
2026-01-31T15:55:57.979Z,369,K02410000590,202601297242092,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'
×
Error
Unable to verify the GST e-invoice: The QR code as required in the GST e-invoice is missing in the uploaded document."
2026-01-31T15:56:02.247Z,370,K02410000591,202601297242095,Failed,Invoice PDF not found for E-Invoice Number: K02410000591
2026-01-31T15:56:05.946Z,371,K02410000592,202601297242097,Failed,Invoice PDF not found for E-Invoice Number: K02410000592
2026-01-31T15:56:09.445Z,372,K02410000593,202601297242100,Failed,Invoice PDF not found for E-Invoice Number: K02410000593
2026-01-31T15:56:13.122Z,373,K02410000598,202601297242101,Failed,Invoice PDF not found for E-Invoice Number: K02410000598
2026-01-31T15:56:16.613Z,374,K02410000599,202601297242103,Failed,Invoice PDF not found for E-Invoice Number: K02410000599
2026-01-31T15:56:20.088Z,375,K02410000600,202601297242106,Failed,Invoice PDF not found for E-Invoice Number: K02410000600
2026-01-31T15:56:23.467Z,376,K02410000601,202601297242109,Failed,Invoice PDF not found for E-Invoice Number: K02410000601
2026-01-31T15:56:27.065Z,377,K02410000602,202601297242112,Failed,Invoice PDF not found for E-Invoice Number: K02410000602
2026-01-31T15:57:10.338Z,378,K02410000603,202601297242115,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T15:57:13.911Z,379,K02410000610,202601297242118,Failed,Invoice PDF not found for E-Invoice Number: K02410000610
2026-01-31T15:57:17.333Z,380,K02410000611,202601297242120,Failed,Invoice PDF not found for E-Invoice Number: K02410000611
2026-01-31T15:57:20.676Z,381,K02410000613,202601297242123,Failed,Invoice PDF not found for E-Invoice Number: K02410000613
2026-01-31T15:57:24.244Z,382,K02410000614,202601297242140,Failed,Invoice PDF not found for E-Invoice Number: K02410000614
2026-01-31T15:57:27.749Z,383,K02410000615,202601297242143,Failed,Invoice PDF not found for E-Invoice Number: K02410000615
2026-01-31T15:57:31.278Z,384,K02410000616,202601297242148,Failed,Invoice PDF not found for E-Invoice Number: K02410000616
2026-01-31T15:57:34.587Z,385,K02410000617,202601297242151,Failed,Invoice PDF not found for E-Invoice Number: K02410000617
2026-01-31T15:57:37.824Z,386,K02410000618,202601297242154,Failed,Invoice PDF not found for E-Invoice Number: K02410000618
2026-01-31T15:57:41.397Z,387,K02410000619,202601297242157,Failed,Invoice PDF not found for E-Invoice Number: K02410000619
2026-01-31T15:57:45.447Z,388,K02410000620,202601297242159,Failed,Invoice PDF not found for E-Invoice Number: K02410000620
2026-01-31T15:58:22.112Z,389,K02410000621,202601297242161,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-31T15:58:25.747Z,390,K02410000622,202601297242164,Failed,Invoice PDF not found for E-Invoice Number: K02410000622
2026-01-31T15:58:29.214Z,391,K02410000623,202601297242170,Failed,Invoice PDF not found for E-Invoice Number: K02410000623
2026-01-31T15:58:37.700Z,392,K02410000625,202601297242196,Failed,"×
Error
Unable to verify the GST e-invoice: Seller GST number , Buyer GST number , Invoice number , Date of sale entry , Total Amount Value , HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-31T15:58:41.190Z,393,K02410000626,202601297242253,Failed,Invoice PDF not found for E-Invoice Number: K02410000626
2026-01-31T15:58:45.145Z,394,K02410000628,202601297242255,Failed,Invoice PDF not found for E-Invoice Number: K02410000628
2026-01-31T15:58:49.164Z,395,K02410000629,202601297242259,Failed,Invoice PDF not found for E-Invoice Number: K02410000629
2026-01-31T15:58:53.200Z,396,K02410000630,202601297242264,Failed,Invoice PDF not found for E-Invoice Number: K02410000630
2026-01-31T15:58:56.887Z,397,K02410000631,202601297242266,Failed,Invoice PDF not found for E-Invoice Number: K02410000631
2026-01-31T15:59:37.895Z,398,K02410000633,202601297242269,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:00:18.285Z,399,K02410000634,202601297242272,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:00:21.970Z,400,K02410000636,202601297242279,Failed,Invoice PDF not found for E-Invoice Number: K02410000636
2026-01-31T16:00:30.619Z,401,K02410000637,202601297242289,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:00:40.901Z,402,K02410000638,202601297242300,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:00:45.741Z,403,K02410000639,202601297242308,Failed,Invoice PDF not found for E-Invoice Number: K02410000639
2026-01-31T16:00:49.091Z,404,K02410000640,202601297242311,Failed,Invoice PDF not found for E-Invoice Number: K02410000640
2026-01-31T16:00:53.130Z,405,K02410000644,202601297242314,Failed,Invoice PDF not found for E-Invoice Number: K02410000644
2026-01-31T16:00:57.177Z,406,K02410000645,202601297242322,Failed,Invoice PDF not found for E-Invoice Number: K02410000645
2026-01-31T16:01:00.729Z,407,K02410000646,202601297242326,Failed,Invoice PDF not found for E-Invoice Number: K02410000646
2026-01-31T16:01:04.386Z,408,K02410000648,202601297242329,Failed,Invoice PDF not found for E-Invoice Number: K02410000648
2026-01-31T16:01:44.870Z,409,K02410000653,202601297242334,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:01:48.222Z,410,K02410000654,202601297242337,Failed,Invoice PDF not found for E-Invoice Number: K02410000654
2026-01-31T16:02:29.834Z,411,K02410000655,202601297242340,Failed,"×
Error
Unable to verify the GST e-invoice: Seller GST number , Buyer GST number , Invoice number , Date of sale entry , Total Amount Value , HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-31T16:02:34.208Z,412,K02410000658,202601297242344,Failed,Invoice PDF not found for E-Invoice Number: K02410000658
2026-01-31T16:02:37.766Z,413,K02410000659,202601297242348,Failed,Invoice PDF not found for E-Invoice Number: K02410000659
2026-01-31T16:02:41.188Z,414,K02410000660,202601297242352,Failed,Invoice PDF not found for E-Invoice Number: K02410000660
2026-01-31T16:02:45.245Z,415,K02410000661,202601297242354,Failed,Invoice PDF not found for E-Invoice Number: K02410000661
2026-01-31T16:02:48.668Z,416,K02410000662,202601297242357,Failed,Invoice PDF not found for E-Invoice Number: K02410000662
2026-01-31T16:02:52.096Z,417,K02410000663,202601297242361,Failed,Invoice PDF not found for E-Invoice Number: K02410000663
2026-01-31T16:02:55.429Z,418,K02410000664,202601297242366,Failed,Invoice PDF not found for E-Invoice Number: K02410000664
2026-01-31T16:02:58.979Z,419,K02410000665,202601297242369,Failed,Invoice PDF not found for E-Invoice Number: K02410000665
2026-01-31T16:03:02.397Z,420,K02410000670,202601297242374,Failed,Invoice PDF not found for E-Invoice Number: K02410000670
2026-01-31T16:03:05.686Z,421,K02410000671,202601297242377,Failed,Invoice PDF not found for E-Invoice Number: K02410000671
2026-01-31T16:03:08.982Z,422,K02410000672,202601297242380,Failed,Invoice PDF not found for E-Invoice Number: K02410000672
2026-01-31T16:03:12.534Z,423,K02410000673,202601297242386,Failed,Invoice PDF not found for E-Invoice Number: K02410000673
2026-01-31T16:03:16.094Z,424,K02410000674,202601297242389,Failed,Invoice PDF not found for E-Invoice Number: K02410000674
2026-01-31T16:03:24.564Z,425,K02410000675,202601297242392,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-31T16:03:32.883Z,426,K02410000676,202601297242395,Failed,error
2026-01-31T16:04:12.642Z,427,K02410000678,202601297242400,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-31T16:04:22.454Z,428,K02410000679,202601297242404,Failed,"×
Error
Unable to verify the GST e-invoice: Seller GST number , Buyer GST number , Invoice number , Date of sale entry , Total Amount Value , HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-31T16:05:02.756Z,429,K02410000680,202601297242407,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:05:43.994Z,430,K02410000681,202601297242410,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:06:20.767Z,431,K02410000682,202601297242413,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:06:25.244Z,432,K02410000683,202601297242415,Failed,Invoice PDF not found for E-Invoice Number: K02410000683
2026-01-31T16:06:29.566Z,433,K02410000684,202601297242419,Failed,Invoice PDF not found for E-Invoice Number: K02410000684
2026-01-31T16:06:33.512Z,434,K02410000685,202601297242422,Failed,Invoice PDF not found for E-Invoice Number: K02410000685
2026-01-31T16:06:37.663Z,435,K02410000686,202601297242425,Failed,Invoice PDF not found for E-Invoice Number: K02410000686
2026-01-31T16:06:41.656Z,436,K02410000687,202601297242431,Failed,Invoice PDF not found for E-Invoice Number: K02410000687
2026-01-31T16:06:45.464Z,437,K02410000688,202601297242433,Failed,Invoice PDF not found for E-Invoice Number: K02410000688
2026-01-31T16:06:49.955Z,438,K02410000689,202601297242436,Failed,Invoice PDF not found for E-Invoice Number: K02410000689
2026-01-31T16:06:54.064Z,439,K02410000691,202601297242440,Failed,Invoice PDF not found for E-Invoice Number: K02410000691
2026-01-31T16:06:58.359Z,440,K02410000692,202601297242444,Failed,Invoice PDF not found for E-Invoice Number: K02410000692
2026-01-31T16:07:05.742Z,441,K02410000694,202601297242448,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:07:48.117Z,442,K02410000695,202601297242451,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:08:25.836Z,443,K02410000696,202601297242453,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-31T16:08:29.865Z,444,K02410000697,202601297242456,Failed,Invoice PDF not found for E-Invoice Number: K02410000697
2026-01-31T16:08:34.568Z,445,K02410000699,202601297242463,Failed,Invoice PDF not found for E-Invoice Number: K02410000699
2026-01-31T16:08:38.241Z,446,K02410000700,202601297242547,Failed,Invoice PDF not found for E-Invoice Number: K02410000700
2026-01-31T16:08:41.620Z,447,K02410000701,202601297242549,Failed,Invoice PDF not found for E-Invoice Number: K02410000701
2026-01-31T16:08:55.566Z,448,K02410000704,202601297242555,Failed,"locator.click: Target page, context or browser has been closed"
2026-01-31T16:09:41.986Z,448,K02410000704,202601297242555,Success,Already uploaded (green status).
2026-01-31T16:10:21.974Z,449,K02410000707,202601297242559,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:10:58.546Z,450,K02410000708,202601297242561,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-31T16:11:36.092Z,451,K02410000710,202601297242565,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:11:43.215Z,452,K02410000714,202601297242569,Failed,error
2026-01-31T16:12:20.247Z,453,K02410000715,202601297242574,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:12:32.278Z,454,K02410000722,202601297242579,Failed,"×
Error
Unable to verify the GST e-invoice: The QR code as required in the GST e-invoice is missing in the uploaded document."
2026-01-31T16:13:11.002Z,455,K02410000723,202601297242591,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:13:27.922Z,456,K02410000724,202601297242607,Failed,"×
Error
Unable to verify the GST e-invoice: The QR code as required in the GST e-invoice is missing in the uploaded document."
2026-01-31T16:13:35.052Z,457,K02410000728,202601297242616,Failed,error
2026-01-31T16:14:12.904Z,458,K02410000732,202601297242633,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:14:54.512Z,459,K02410000733,202601297242642,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:15:32.043Z,460,K02410000735,202601297242656,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-31T16:16:09.216Z,461,K02410000736,202601297242671,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:16:16.548Z,462,K02410000737,202601297242687,Failed,error
2026-01-31T16:16:53.685Z,463,K02410000738,202601297242698,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:17:33.617Z,464,K02410000740,202601297242716,Failed,"×
Error
Unable to verify the GST e-invoice: Seller GST number , Buyer GST number , Invoice number , Date of sale entry , Total Amount Value , HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
2026-01-31T16:18:13.156Z,465,K02410000741,202601297242731,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:18:20.159Z,466,K02410000742,202601297242747,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:18:57.938Z,467,K02410000743,202601297242765,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:19:35.046Z,468,K02410000744,202601297242787,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:20:14.323Z,469,K02410000747,202601297242802,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:20:20.717Z,470,K02410000748,202601297242819,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:21:00.919Z,471,K02410000753,202601297242836,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:21:40.182Z,472,K02410000756,202601297242852,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:21:47.508Z,473,K02410000757,202601297242867,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-31T16:21:54.853Z,474,K02410000758,202601297242885,Failed,error
2026-01-31T16:22:02.531Z,475,K02410000759,202601297242900,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:22:14.630Z,476,K02410000760,202601297242915,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-31T16:22:57.379Z,477,K02410000765,202601297242929,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:23:39.011Z,478,K02410000766,202601297242945,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:24:16.036Z,479,K02410000768,202601297242963,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:24:52.473Z,480,K02410000769,202601297242979,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-31T16:25:31.715Z,481,K02410000770,202601297242994,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:26:12.097Z,482,K02410000771,202601297243010,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:26:49.883Z,483,K02410000772,202601297243029,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-31T16:26:57.000Z,484,K02410000773,202601297243043,Failed,error
2026-01-31T16:27:37.469Z,485,K02410000774,202601297243059,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:27:44.979Z,486,K02410000775,202601297243085,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-31T16:28:23.897Z,487,K02410000776,202601297243100,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:29:03.778Z,488,K02410000778,202601297243123,Failed,"locator.click: Element is not visible
Call log:
[2m  - waiting for locator('.modal-dialog:has-text(""Upload Invoice"")').first().locator('button.btn.btn-primary').filter({ hasText: 'Upload' }).first()[22m
[2m    - locator resolved to <button disabled _ngcontent-ng-c3768047143="""" class=""btn btn-primary float-end m-3"">Upload</button>[22m
[2m  - attempting click action[22m
[2m    - scrolling into view if needed[22m
"
2026-01-31T16:29:10.046Z,489,K02410000779,202601297243139,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:29:18.918Z,490,K02410000782,202601297243148,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-31T16:29:25.447Z,491,K02410000783,202601297243164,Failed,error
2026-01-31T16:29:33.309Z,492,K02410000784,202601297243175,Failed,error
2026-01-31T16:29:41.137Z,493,K02410000786,202601297243190,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:29:58.996Z,494,K02410000787,202601297243203,Failed,"×
Error
Unable to verify the GST e-invoice: The QR code as required in the GST e-invoice is missing in the uploaded document."
2026-01-31T16:30:06.254Z,495,K02410000788,202601297243219,Failed,error
2026-01-31T16:30:43.243Z,496,K02410000790,202601297243228,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:30:49.811Z,497,K02410000791,202601297243241,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-31T16:31:27.667Z,498,K02410000792,202601297243252,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:32:04.942Z,499,K02410000793,202601297243267,Success,"×
Success
The GST e-invoice was successfully validated with GST Network information and uploaded on the EPR Plastic Portal."
2026-01-31T16:32:41.321Z,500,K02410000794,202601297243281,Failed,"×
Error
OpenCV(4.9.0) /io/opencv/modules/imgproc/src/color.cpp:196: error: (-215:Assertion failed) !_src.empty() in function 'cvtColor'"
2026-01-31T16:33:21.593Z,501,K02410000797,202601297243297,Failed,"×
Error
Unable to verify the GST e-invoice: Seller GST number , Buyer GST number , Invoice number , Date of sale entry , Total Amount Value , HSN Code in the uploaded e-invoice document are not matching with the GST Network information."
